formula,class,mp,technique,dag_nodes,temporals,tree_nodes,sharing,build_s,equiv,reconstructed
aut_00000.hoa,?,?,daisy,1,0,1,1.0,0.066,True,0
aut_00257.hoa,?,?,daisy,1,0,1,1.0,0.066,True,1
aut_00258.hoa,?,?,daisy,3,1,3,1.0,0.069,True,XGa
aut_00259.hoa,?,?,daisy,4,1,4,1.0,0.067,True,XG!a
aut_00261.hoa,?,?,daisy,1,0,1,1.0,0.068,True,1
aut_00262.hoa,?,?,daisy,3,2,3,1.0,0.067,True,GFa
aut_00263.hoa,?,?,daisy,4,2,4,1.0,0.067,True,GF!a
aut_00265.hoa,?,?,daisy,1,0,1,1.0,0.066,True,1
aut_00288.hoa,?,?,-,,,,,0.594,NOT_LTL,
aut_00290.hoa,?,?,buchi,31,5,72,2.3,1.149,True,X(a & ((XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))) | (X(a | Xa) & (…
aut_00292.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_00294.hoa,?,?,buchi,9,3,14,1.6,1.144,True,X(Fa & G(!a | X(!a R Fa)))
aut_00296.hoa,?,?,buchi,31,5,72,2.3,1.160,True,X(a & ((XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))) | (X(a | Xa) & (…
aut_00298.hoa,?,?,buchi,31,5,72,2.3,1.138,True,X(a & ((XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))) | (X(a | Xa) & (…
aut_00300.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_00304.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_00307.hoa,?,?,buchi,31,5,70,2.3,1.140,True,X(!a & ((XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))) | (X(!a | X!a) & ((…
aut_00308.hoa,?,?,daisy2,4,2,4,1.0,0.067,True,GF!a
aut_00311.hoa,?,?,buchi,9,3,14,1.6,1.119,True,X(F!a & G(a | X(a R F!a)))
aut_00312.hoa,?,?,daisy2,4,2,4,1.0,0.063,True,GF!a
aut_00316.hoa,?,?,buchi,31,5,70,2.3,1.152,True,X(!a & ((XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))) | (X(!a | X!a) & ((…
aut_00319.hoa,?,?,buchi,31,5,70,2.3,1.142,True,X(!a & ((XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))) | (X(!a | X!a) & ((…
aut_00324.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_00326.hoa,?,?,acc,1,0,1,1.0,1.114,True,1
aut_00327.hoa,?,?,acc,1,0,1,1.0,1.114,True,1
aut_00328.hoa,?,?,daisy2,1,0,1,1.0,0.067,True,1
aut_00330.hoa,?,?,daisy,1,0,1,1.0,0.068,True,1
aut_00332.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_00335.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_00356.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_00358.hoa,?,?,acc,1,0,1,1.0,1.112,True,1
aut_00360.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_00364.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_00372.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_00375.hoa,?,?,acc,1,0,1,1.0,1.114,True,1
aut_00376.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_00380.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_00388.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_00390.hoa,?,?,buchi,9,3,14,1.6,1.133,True,X(Fa & G(!a | X(!a R Fa)))
aut_00391.hoa,?,?,acc,1,0,1,1.0,1.110,True,1
aut_00392.hoa,?,?,buchi,31,5,72,2.3,1.138,True,X(a & ((XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))) | (X(a | Xa) & (…
aut_00396.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_00452.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_00454.hoa,?,?,acc,1,0,1,1.0,1.100,True,1
aut_00455.hoa,?,?,buchi,9,3,14,1.6,1.121,True,X(F!a & G(a | X(a R F!a)))
aut_00456.hoa,?,?,daisy2,4,2,4,1.0,0.068,True,GF!a
aut_00460.hoa,?,?,buchi,31,5,70,2.3,1.141,True,X(!a & ((XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))) | (X(!a | X!a) & ((…
aut_00513.hoa,?,?,daisy,1,0,1,1.0,0.064,True,a
aut_00514.hoa,?,?,daisy,2,1,2,1.0,0.064,True,Ga
aut_00515.hoa,?,?,daisy,5,1,6,1.2,0.065,True,a & XG!a
aut_00517.hoa,?,?,daisy,1,0,1,1.0,0.062,True,a
aut_00518.hoa,?,?,daisy,4,2,5,1.2,0.065,True,a & GFa
aut_00519.hoa,?,?,daisy,5,2,6,1.2,0.064,True,a & GF!a
aut_00521.hoa,?,?,daisy,1,0,1,1.0,0.064,True,a
aut_00528.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_00530.hoa,?,?,partscc,5,1,7,1.4,0.065,True,a & G(a | Xa)
aut_00531.hoa,?,?,-,,,,,0.594,NOT_LTL,
aut_00532.hoa,?,?,buchi,13,3,23,1.8,1.142,True,a & XX(XG(!a | XXFa) & (a M (!a | XXFa)))
aut_00533.hoa,?,?,daisy,1,0,1,1.0,0.064,True,a
aut_00534.hoa,?,?,buchi,24,5,50,2.1,1.127,True,a & X(Fa & (!a | XFa) & ((!a & (a | G(a | X!a))) | G((a | X(a R (!a | XFa))) & (…
aut_00535.hoa,?,?,acc,1,0,1,1.0,1.112,True,a
aut_00536.hoa,?,?,buchi,30,5,71,2.4,1.117,True,a & ((X(a | Xa) & ((!a & X!a) R ((!a | X(!a | X(!a R (a | Xa)))) & (a | X(!a | X…
aut_00540.hoa,?,?,-,,,,,0.590,NOT_LTL,
aut_00543.hoa,?,?,-,,,,,0.589,NOT_LTL,
aut_00547.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_00548.hoa,?,?,buchi,335,65,21341,63.7,1.186,True,(X(a & Xa) | (XF(!a & X(!a U (a & Xa))) & (Xa | (XF(!a & Xa) & (((a | X(!a & XFa…
aut_00551.hoa,?,?,acc,1,0,1,1.0,1.109,True,a
aut_00552.hoa,?,?,daisy,2,1,2,1.0,0.064,True,Ga
aut_00556.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_00560.hoa,?,?,partscc,9,1,14,1.6,0.066,True,a & G((a | Xa) & (!a | X!a))
aut_00562.hoa,?,?,partscc,5,1,7,1.4,0.065,True,a & G(a | Xa)
aut_00563.hoa,?,?,buchi,31,6,71,2.3,1.125,True,a & ((X(!a & XFa) & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))) | (((a & Xa) R…
aut_00564.hoa,?,?,buchi,185,37,564705,3052.5,1.140,UNVERIFIED_SIZE,<unflattened DAG: 564705 tree nodes>
aut_00567.hoa,?,?,buchi,18,5,35,1.9,1.116,True,a & F(a & XF!a) & G((!a | X(!a R (a | XF!a))) & (a | X(a | X(a R F!a))))
aut_00568.hoa,?,?,partscc,8,2,11,1.4,0.066,True,a & G((a | Xa) & F!a)
aut_00572.hoa,?,?,buchi,14,3,29,2.1,1.112,True,a & X(!a & XFa) & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))
aut_00575.hoa,?,?,buchi,31,6,71,2.3,1.122,True,a & ((X(!a & XFa) & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))) | (((a & Xa) R…
aut_00580.hoa,?,?,buchi,13,3,23,1.8,1.121,True,a & XX(XG(!a | XXFa) & (a M (!a | XXFa)))
aut_00583.hoa,?,?,acc,1,0,1,1.0,1.108,True,a
aut_00584.hoa,?,?,buchi,30,5,71,2.4,1.118,True,a & ((X(a | Xa) & ((!a & X!a) R ((!a | X(!a | X(!a R (a | Xa)))) & (a | X(!a | X…
aut_00588.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_00612.hoa,?,?,buchi,13,3,23,1.8,1.138,True,a & XX(XG(!a | XXFa) & (a M (!a | XXFa)))
aut_00615.hoa,?,?,acc,1,0,1,1.0,1.118,True,a
aut_00616.hoa,?,?,buchi,30,5,71,2.4,1.116,True,a & ((X(a | Xa) & ((!a & X!a) R ((!a | X(!a | X(!a R (a | Xa)))) & (a | X(!a | X…
aut_00620.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_00628.hoa,?,?,buchi,13,3,23,1.8,1.114,True,a & XX(XG(!a | XXFa) & (a M (!a | XXFa)))
aut_00631.hoa,?,?,acc,1,0,1,1.0,1.111,True,a
aut_00632.hoa,?,?,buchi,30,5,71,2.4,1.119,True,a & ((X(a | Xa) & ((!a & X!a) R ((!a | X(!a | X(!a R (a | Xa)))) & (a | X(!a | X…
aut_00636.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_00644.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_00647.hoa,?,?,acc,1,0,1,1.0,1.109,True,a
aut_00648.hoa,?,?,daisy2,2,1,2,1.0,0.067,True,Ga
aut_00652.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_00708.hoa,?,?,buchi,185,37,564705,3052.5,1.146,UNVERIFIED_SIZE,<unflattened DAG: 564705 tree nodes>
aut_00711.hoa,?,?,buchi,18,5,35,1.9,1.105,True,a & F(a & XF!a) & G((!a | X(!a R (a | XF!a))) & (a | X(a | X(a R F!a))))
aut_00712.hoa,?,?,partscc,8,2,11,1.4,0.067,True,a & G((a | Xa) & F!a)
aut_00716.hoa,?,?,buchi,14,3,29,2.1,1.121,True,a & X(!a & XFa) & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))
aut_00769.hoa,?,?,daisy,2,0,2,1.0,0.066,True,!a
aut_00770.hoa,?,?,daisy,5,1,6,1.2,0.064,True,!a & XGa
aut_00771.hoa,?,?,daisy,3,1,3,1.0,0.065,True,G!a
aut_00773.hoa,?,?,daisy,2,0,2,1.0,0.063,True,!a
aut_00774.hoa,?,?,daisy,5,2,6,1.2,0.069,True,!a & GFa
aut_00775.hoa,?,?,daisy,5,2,7,1.4,0.066,True,!a & GF!a
aut_00777.hoa,?,?,daisy,2,0,2,1.0,0.068,True,!a
aut_00784.hoa,?,?,-,,,,,0.579,NOT_LTL,
aut_00786.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_00787.hoa,?,?,partscc,6,1,10,1.7,0.065,True,!a & G(!a | X!a)
aut_00788.hoa,?,?,buchi,13,3,25,1.9,1.123,True,!a & XX(XG(a | XXF!a) & (!a M (a | XXF!a)))
aut_00789.hoa,?,?,daisy,2,0,2,1.0,0.064,True,!a
aut_00790.hoa,?,?,acc,2,0,2,1.0,1.112,True,!a
aut_00791.hoa,?,?,buchi,24,5,52,2.2,1.131,True,!a & X(F!a & (a | XF!a) & ((a & (!a | G(!a | Xa))) | G((!a | X(!a R (a | XF!a)))…
aut_00792.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_00794.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_00796.hoa,?,?,buchi,30,5,69,2.3,1.119,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_00800.hoa,?,?,partscc,9,1,15,1.7,0.064,True,!a & G((!a | X!a) & (a | Xa))
aut_00802.hoa,?,?,buchi,31,6,74,2.4,1.113,True,!a & ((X(a & XF!a) & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))) | (((!a & …
aut_00803.hoa,?,?,partscc,6,1,10,1.7,0.063,True,!a & G(!a | X!a)
aut_00804.hoa,?,?,buchi,185,37,567302,3066.5,1.147,UNVERIFIED_SIZE,<unflattened DAG: 567302 tree nodes>
aut_00806.hoa,?,?,buchi,18,5,36,2.0,1.119,True,!a & F(!a & XFa) & G((a | X(a R (!a | XFa))) & (!a | X(!a | X(!a R Fa))))
aut_00808.hoa,?,?,buchi,14,3,33,2.4,1.111,True,!a & X(a & XF!a) & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))
aut_00810.hoa,?,?,buchi,31,6,74,2.4,1.113,True,!a & ((X(a & XF!a) & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))) | (((!a & …
aut_00812.hoa,?,?,partscc,8,2,13,1.6,0.065,True,!a & G((!a | X!a) & Fa)
aut_00818.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_00820.hoa,?,?,buchi,335,65,21176,63.2,1.176,True,(X(!a & X!a) | (XF(a & X(a U (!a & X!a))) & (X!a | (XF(a & X!a) & (((a | X(a & X…
aut_00822.hoa,?,?,acc,2,0,2,1.0,1.114,True,!a
aut_00824.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_00828.hoa,?,?,daisy,3,1,3,1.0,0.064,True,G!a
aut_00836.hoa,?,?,buchi,13,3,25,1.9,1.116,True,!a & XX(XG(a | XXF!a) & (!a M (a | XXF!a)))
aut_00838.hoa,?,?,acc,2,0,2,1.0,1.110,True,!a
aut_00840.hoa,?,?,-,,,,,0.595,NOT_LTL,
aut_00844.hoa,?,?,buchi,30,5,69,2.3,1.118,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_00868.hoa,?,?,buchi,13,3,25,1.9,1.109,True,!a & XX(XG(a | XXF!a) & (!a M (a | XXF!a)))
aut_00870.hoa,?,?,acc,2,0,2,1.0,1.108,True,!a
aut_00872.hoa,?,?,-,,,,,0.573,NOT_LTL,
aut_00876.hoa,?,?,buchi,30,5,69,2.3,1.115,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_00884.hoa,?,?,buchi,13,3,25,1.9,1.117,True,!a & XX(XG(a | XXF!a) & (!a M (a | XXF!a)))
aut_00886.hoa,?,?,acc,2,0,2,1.0,1.110,True,!a
aut_00888.hoa,?,?,-,,,,,0.594,NOT_LTL,
aut_00892.hoa,?,?,buchi,30,5,69,2.3,1.120,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_00900.hoa,?,?,buchi,185,37,567302,3066.5,1.152,UNVERIFIED_SIZE,<unflattened DAG: 567302 tree nodes>
aut_00902.hoa,?,?,buchi,18,5,36,2.0,1.110,True,!a & F(!a & XFa) & G((a | X(a R (!a | XFa))) & (!a | X(!a | X(!a R Fa))))
aut_00904.hoa,?,?,buchi,14,3,33,2.4,1.118,True,!a & X(a & XF!a) & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))
aut_00908.hoa,?,?,partscc,8,2,13,1.6,0.067,True,!a & G((!a | X!a) & Fa)
aut_00964.hoa,?,?,-,,,,,0.592,NOT_LTL,
aut_00966.hoa,?,?,acc,2,0,2,1.0,1.110,True,!a
aut_00968.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_00972.hoa,?,?,daisy2,3,1,3,1.0,0.065,True,G!a
aut_01046.hoa,?,?,acc,1,0,1,1.0,1.117,True,1
aut_01047.hoa,?,?,acc,1,0,1,1.0,1.112,True,1
aut_01090.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_01091.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_01120.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_01122.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_01123.hoa,?,?,acc,1,0,1,1.0,1.111,True,1
aut_01128.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_01132.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_01136.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_01138.hoa,?,?,acc,1,0,1,1.0,1.109,True,1
aut_01139.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_01144.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_01148.hoa,?,?,-,,,,,0.577,NOT_LTL,
aut_01154.hoa,?,?,buchi,504,93,18160787,36033.3,1.184,UNVERIFIED_SIZE,<unflattened DAG: 18160787 tree nodes>
aut_01155.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_01168.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_01170.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_01171.hoa,?,?,daisy,1,0,1,1.0,0.061,True,1
aut_01218.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_01219.hoa,?,?,buchi,507,93,27364824,53974.0,1.184,UNVERIFIED_SIZE,<unflattened DAG: 27364824 tree nodes>
aut_01376.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_01556.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_01558.hoa,?,?,acc,1,0,1,1.0,1.109,True,1
aut_01559.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_01560.hoa,?,?,daisy2,1,0,1,1.0,0.061,True,1
aut_01564.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_01575.hoa,?,?,acc,1,0,1,1.0,1.090,True,1
aut_01576.hoa,?,?,buchi,31,5,72,2.3,1.134,True,X(a & ((XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))) | (X(a | Xa) & (…
aut_01583.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_01588.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_01591.hoa,?,?,buchi,9,3,14,1.6,1.120,True,X(F!a & G(a | X(a R F!a)))
aut_01592.hoa,?,?,daisy2,4,2,4,1.0,0.063,True,GF!a
aut_01594.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_01596.hoa,?,?,buchi,31,5,70,2.3,1.134,True,X(!a & ((XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))) | (X(!a | X!a) & ((…
aut_01600.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_01603.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_01604.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_01607.hoa,?,?,acc,1,0,1,1.0,1.110,True,1
aut_01608.hoa,?,?,daisy2,3,2,3,1.0,0.062,True,GFa
aut_01612.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_01635.hoa,?,?,acc,1,0,1,1.0,1.113,True,1
aut_01639.hoa,?,?,acc,1,0,1,1.0,1.110,True,1
aut_01648.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_01650.hoa,?,?,acc,1,0,1,1.0,1.096,True,1
aut_01651.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_01652.hoa,?,?,daisy2,1,0,1,1.0,0.067,True,1
aut_01655.hoa,?,?,acc,1,0,1,1.0,1.111,True,1
aut_01656.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_01660.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_01664.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_01666.hoa,?,?,buchi,308,66,30464,98.9,1.177,True,X(((((a & Xa) | (Fa & ((!a | X!a) U (!a & X(!a U (a & Xa)))))) & ((a & (Xa | ((!…
aut_01667.hoa,?,?,-,,,,,0.591,NOT_LTL,
aut_01668.hoa,?,?,-,,,,,0.604,NOT_LTL,
aut_01671.hoa,?,?,acc,1,0,1,1.0,1.125,True,1
aut_01672.hoa,?,?,-,,,,,0.588,NOT_LTL,
aut_01676.hoa,?,?,-,,,,,0.598,NOT_LTL,
aut_01680.hoa,?,?,daisy,1,0,1,1.0,0.068,True,1
aut_01682.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_01683.hoa,?,?,daisy,1,0,1,1.0,0.062,True,1
aut_01728.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_01731.hoa,?,?,buchi,31,5,70,2.3,1.128,True,X(!a & ((XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))) | (X(!a | X!a) & ((…
aut_01732.hoa,?,?,daisy2,6,3,7,1.2,0.065,True,G(F!a & Fa)
aut_01735.hoa,?,?,buchi,507,85,30994,61.1,1.173,SPOT_TIMEOUT,((a | (F((a & X(a U (!a & X(a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa…
aut_01736.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_01740.hoa,?,?,buchi,15,3,27,1.8,1.117,True,X(!a & XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa))))))
aut_01812.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_01814.hoa,?,?,acc,1,0,1,1.0,1.102,True,1
aut_01815.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_01816.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_01820.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_01828.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_01830.hoa,?,?,buchi,9,3,14,1.6,1.112,True,X(Fa & G(!a | X(!a R Fa)))
aut_01832.hoa,?,?,buchi,31,5,72,2.3,1.128,True,X(a & ((XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))) | (X(a | Xa) & (…
aut_01836.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_01846.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_01852.hoa,?,?,buchi,31,5,70,2.3,1.127,True,X(!a & ((XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))) | (X(!a | X!a) & ((…
aut_01856.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_01858.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_01860.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_01862.hoa,?,?,acc,1,0,1,1.0,1.103,True,1
aut_01864.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_01868.hoa,?,?,daisy2,4,2,4,1.0,0.065,True,GF!a
aut_01888.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_01890.hoa,?,?,-,,,,,0.594,NOT_LTL,
aut_01891.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_01892.hoa,?,?,daisy2,1,0,1,1.0,0.063,True,1
aut_01894.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_01896.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_01900.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_01906.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_01910.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_01920.hoa,?,?,-,,,,,0.578,NOT_LTL,
aut_01922.hoa,?,?,buchi,31,5,72,2.3,1.123,True,X(a & ((XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))) | (X(a | Xa) & (…
aut_01924.hoa,?,?,daisy2,6,3,7,1.2,0.065,True,G(Fa & F!a)
aut_01926.hoa,?,?,buchi,238,40,17921,75.3,1.170,True,((!a | (F((!a & X(!a U (a & X(!a | X!a | (X(a & XF!a) & ((!a | Xa) U (a & X(a & …
aut_01928.hoa,?,?,buchi,15,3,30,2.0,1.115,True,X(a & XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a))))))
aut_01932.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_01936.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_01938.hoa,?,?,daisy,1,0,1,1.0,0.061,True,1
aut_01939.hoa,?,?,daisy,1,0,1,1.0,0.061,True,1
aut_01984.hoa,?,?,-,,,,,0.578,NOT_LTL,
aut_01986.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_01987.hoa,?,?,buchi,291,63,17485,60.1,1.177,True,X(((((!a & X!a) | (F!a & ((a | Xa) U (a & X(a U (!a & X!a)))))) & ((!a & (X!a | …
aut_01988.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_01990.hoa,?,?,acc,1,0,1,1.0,1.112,True,1
aut_01992.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_01996.hoa,?,?,-,,,,,0.576,NOT_LTL,
aut_02070.hoa,?,?,buchi,24,5,50,2.1,1.135,True,a & X(Fa & (!a | XFa) & ((!a & (a | G(a | X!a))) | G((a | X(a R (!a | XFa))) & (…
aut_02071.hoa,?,?,acc,1,0,1,1.0,1.110,True,a
aut_02114.hoa,?,?,buchi,200,41,8880,44.4,1.150,True,a & (Xa | ((!a | X!a) U (!a & X(!a U (a & Xa))))) & (Xa | ((a | X(a | Xa)) U (!a…
aut_02115.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_02144.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_02147.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_02152.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_02156.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_02160.hoa,?,?,-,,,,,0.578,NOT_LTL,
aut_02162.hoa,?,?,partscc,5,1,7,1.4,0.065,True,a & G(a | Xa)
aut_02163.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_02172.hoa,?,?,-,,,,,0.598,NOT_LTL,
aut_02179.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_02192.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_02195.hoa,?,?,-,,,,,0.578,NOT_LTL,
aut_02243.hoa,?,?,buchi,221,44,12981,58.7,1.157,True,a & X!a & ((!a | X(!a | X!a)) U (a & X(X!a & (!a | (X(a U (!a & X!a)) & ((!a | X…
aut_02368.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_02400.hoa,?,?,daisy,1,0,1,1.0,0.063,True,1
aut_02402.hoa,?,?,daisy,1,0,1,1.0,0.066,True,1
aut_02416.hoa,?,?,daisy,1,0,1,1.0,0.066,True,1
aut_02419.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_02432.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_02434.hoa,?,?,buchi,31,5,72,2.3,1.125,True,X(a & ((XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))) | (X(a | Xa) & (…
aut_02435.hoa,?,?,daisy,1,0,1,1.0,0.066,True,1
aut_02444.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_02496.hoa,?,?,-,,,,,0.577,NOT_LTL,
aut_02498.hoa,?,?,daisy,1,0,1,1.0,0.063,True,1
aut_02499.hoa,?,?,buchi,31,5,70,2.3,1.124,True,X(!a & ((XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))) | (X(!a | X!a) & ((…
aut_02504.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_02656.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_03094.hoa,?,?,acc,2,0,2,1.0,1.108,True,!a
aut_03095.hoa,?,?,buchi,24,5,52,2.2,1.123,True,!a & X(F!a & (a | XF!a) & ((a & (!a | G(!a | Xa))) | G((!a | X(!a R (a | XF!a)))…
aut_03138.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_03139.hoa,?,?,buchi,191,40,9975,52.2,1.143,True,!a & (X!a | ((a | Xa) U (a & X(a U (!a & X!a))))) & (X!a | ((!a | X(!a | X!a)) U…
aut_03168.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_03170.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_03171.hoa,?,?,partscc,6,1,10,1.7,0.064,True,!a & G(!a | X!a)
aut_03176.hoa,?,?,-,,,,,0.594,NOT_LTL,
